"g_ML0.05" "g_ML0.01" "g_ML0.005" "g_ML0.001" "g_tau0.05" "g_tau0.01" "g_tau0.005" "g_tau0.001" "g_new0.05" "g_new0.01" "g_new0.005" "g_new0.001" "c_ML0.05" "c_ML0.01" "c_ML0.005" "c_ML0.001" "c_tau0.05" "c_tau0.01" "c_tau0.005" "c_tau0.001" "c_new0.05" "c_new0.01" "c_new0.005" "c_new0.001" "f_ML0.05" "f_ML0.01" "f_ML0.005" "f_ML0.001" "f_tau0.05" "f_tau0.01" "f_tau0.005" "f_tau0.001" "f_new0.05" "f_new0.01" "f_new0.005" "f_new0.001" "theta.F.ML" "theta.G.ML" "theta.C.ML" "theta.F.tau" "theta.G.tau" "theta.C.tau" "theta.F.new" "theta.G.new" "theta.C.new" "loglik.Fr" "loglik.Gu" "loglik.Cl" "time.Frank" "time.Gumbel" "time.Clayton" "L.real.left" "data.time.part" "p.F" "p.G" "p.C"
-6.14496428500034 -9.70345020835581 -11.2454787346323 -13.4689071988626 -6.23034228289629 -9.57568915111883 -10.8954858462478 -11.4987232154623 -5.85251003279256 -9.29067673265523 -10.8983117201823 -14.0486684695724 -6.56262535705898 -9.65314401129053 -10.7651136369685 -14.9883013075027 -5.73928091199786 -9.10725494790986 -9.64047580564984 -15.7857934354673 -6.66610439103434 -10.341833549688 -11.3028631359062 -13.0607012684669 -6.31026859306532 -9.45064307307597 -11.0078334303396 -14.6748319842183 -6.19016407942696 -9.04410296710073 -10.323586855916 -12.6045343232969 -6.09089758272935 -9.05879918447969 -10.6043751309965 -11.8706949541438 4.8848755521249 1.76488165448599 1.16564573746022 5.27116536051459 1.89865945148198 1.79731890296397 5.23817057668111 1.89792440864135 1.79637233977889 66.4872847065477 67.197552005212 68.5165222879817 40.7199999999721 82.25 37.109999999986 -4.24000000000001 2012 0.0854145854145867 0.00549450549450597 0.00149850149850139
-5.48792074604096 -7.95907700725254 -9.63623772626787 -11.507055147885 -5.34225688310009 -7.25221128599923 -8.75141331905593 -12.8692979778767 -5.6979134051631 -9.34156981658088 -9.70245703815785 -11.2401580903479 -5.65920665106126 -8.97950171991703 -10.7433271511518 -13.9933569205356 -5.83085436515598 -9.39570838217919 -9.84043189225287 -12.3109109439201 -5.63516066590814 -9.10130669837561 -9.8835145371602 -13.978555937985 -5.71765412573074 -8.90413443456627 -10.9886596691388 -12.930915942378 -6.06642194761227 -9.08494506494729 -10.1130695400881 -13.9482551386968 -4.92651645516153 -8.00027572692789 -8.96832542556795 -10.7190194538946 4.87533759603784 1.76135881651855 1.16386524753706 5.24846205464896 1.89376840039254 1.78753680078508 5.21882829395007 1.89304087520642 1.78535613101848 66.052957573103 66.6631587269667 68.2773527992198 40.4000000000233 83.0799999999581 37.8000000000466 0.0399999999999974 2012 0.079420579420578 0.00549450549450657 0.00349650349650363
-5.98520015066512 -9.84395449789983 -11.407937148217 -13.5459348723139 -5.88438930171353 -8.84456344739331 -9.57532160615218 -15.4217488029749 -5.63048585822464 -9.33868577094637 -10.4165776675516 -12.5320583735404 -5.6894302780772 -9.24857541784956 -10.5057677963733 -13.4295085651137 -5.71541890723099 -9.57740271162389 -11.5600357782016 -12.6841176822144 -6.24991762812118 -9.74924477589757 -10.9854079099877 -13.6303864698597 -5.57032727786395 -8.66421296662599 -9.86020809610634 -11.0195872351751 -5.40465343510051 -8.57080749343805 -10.1191287210456 -10.7932815842895 -5.87542753155925 -8.61677052603947 -9.74183543866928 -13.9962278838537 4.94809688260693 1.77216650871021 1.17721055327676 5.33106564522092 1.91158989598811 1.82317979197623 5.28917245890101 1.91152025393653 1.82221180610405 67.9067390923629 68.0383709243292 69.8665705199453 40.75 82.75 36.1300000000047 -1.81999999999999 2012 0.109390609390609 0.000499500499501827 0.00149850149850138
-5.7916600980852 -9.04844545760031 -10.2767880099052 -11.8342607378578 -5.39639710073112 -8.29407019155888 -9.2707588511015 -11.1154927609585 -5.24979994735466 -7.34527034906194 -8.41210556643761 -10.2840285936462 -5.18000555924414 -7.87986793145506 -9.3482996022495 -12.4151398455371 -5.36289011366657 -9.7170592878721 -11.3214814762727 -12.9861801944655 -5.48151943660593 -8.87957842058264 -10.2675540439098 -13.0958240643791 -4.77667756664316 -7.7164857510727 -8.49113188750526 -11.1656440956705 -5.43128173831738 -8.36683018810171 -9.76034560440355 -10.9691513161851 -5.09070140930798 -8.27517278070688 -9.03584613801616 -13.4154281581163 4.95480660358823 1.77271817172962 1.17401452785222 5.31794180519794 1.90875370919881 1.81750741839763 5.28583644521546 1.90841396010423 1.81461459321535 67.7668356523475 67.9379690697415 69.6115222418656 41.7600000000093 81.4699999999721 37.4499999999534 1.63999999999999 2012 0.0884115884115882 0.0024975024975029 0.00449550449550469
-5.13150719904153 -7.47104644866661 -8.53007893408431 -9.92448382504283 -4.6436595544782 -6.80974202974565 -7.27076175315117 -8.29267110010866 -5.47200294817948 -8.16146701865714 -8.98535030517331 -10.4469978796339 -5.69824139855927 -8.51638870091632 -10.4138779364049 -11.8863362539893 -5.65636280478019 -8.09125283603468 -9.03092494061582 -11.3188942812568 -4.91084883211092 -7.72261008166279 -8.22108307082338 -10.6856155433314 -5.4610123497907 -7.78472049588089 -9.24733785883298 -10.2187976360772 -4.93733436731777 -7.20511968594249 -8.36092517738004 -11.5771892828845 -5.19740178752913 -8.25910830829335 -10.34843901627 -11.4757721137127 4.91928148998993 1.76855146278773 1.16607867652913 5.27116536051459 1.89865945148198 1.79731890296397 5.23970321624691 1.89820452844459 1.7951117693051 67.1100104096851 67.5630672574512 69.1080123050704 41.2999999999302 81.9499999999534 37.2200000000885 -2.07999999999998 2012 0.0894105894105893 0.00349650349650508 0.00349650349650366
-5.57752499844196 -9.00762118398432 -9.72626796474145 -10.6418725516903 -4.70591534679931 -7.70425272674865 -8.98541406909766 -11.2934196239518 -4.69534926455403 -7.41712739015541 -8.11687317926105 -10.2812270598544 -4.51673978576864 -7.015319568873 -7.88469157213462 -10.962592664784 -5.21273667923162 -7.51165491302972 -8.25484076363184 -11.7084735631463 -5.55104391554349 -9.6401866912921 -10.3311907711541 -11.1808402107184 -4.89616740881532 -7.41700732771044 -7.91214658221083 -13.5052787194529 -5.18063925646321 -8.10300732723451 -9.34271077136568 -10.1675676955223 -4.6370465001536 -6.8080481045496 -8.09522128249392 -9.88459972666252 4.82384305026134 1.75508850917435 1.14873591265405 5.20975448491439 1.88544211040547 1.77088422081094 5.17139465699433 1.88485610520513 1.76808735029475 65.4456075210514 66.3730745405892 68.0703032230268 40.1700000000419 81.890000000014 37.9199999999255 -0.920000000000001 2012 0.0994005994005998 0.00449550449550424 0.0044955044955045
-5.17967899380972 -7.93510502337971 -9.15908886632684 -10.1376861503301 -4.52795655531741 -7.39887349234307 -8.41595010165068 -9.19187395317945 -5.56383245410853 -8.31884847747829 -9.18298171786541 -10.4673597316162 -5.43753741417592 -7.83145262219202 -9.15894371286823 -12.4345855748868 -5.28438342022362 -7.6545996022677 -8.43570047547584 -9.46990905864965 -5.20402433236149 -8.01837799459461 -8.49173401367487 -9.75615115683851 -5.19259721755966 -7.5350490749554 -8.85048787588549 -11.4813915926437 -4.9145749430113 -6.9992015291567 -7.70373503197873 -8.40009738649112 -4.90666804680017 -7.51731166137814 -8.49992943199984 -11.0855004575997 4.89820639646248 1.77587743729949 1.14995066128065 5.30484860617044 1.90592592592593 1.81185185185185 5.26767801457375 1.90482161808045 1.81085999192592 67.0715581604611 68.5801265095548 68.5079494626028 41.2299999999814 81.8699999999953 37.4400000000605 -2.08000000000001 2012 0.0914085914085904 0.00849150849150935 0.00149850149850151
-4.72443028645131 -6.72535327315492 -8.18220263310148 -9.14562049839095 -4.83065772734264 -6.60396077855934 -8.24734704786102 -10.3072268269008 -4.91509183908014 -7.06881088521469 -7.95238298652006 -8.77280874298357 -4.82498690277297 -8.31172607192445 -10.7211595051292 -11.9109725759341 -4.76560540755199 -8.01317380099164 -8.74317531526304 -11.0213863270129 -5.0580565115815 -8.10893971131159 -9.78397328296539 -11.0320233767264 -4.56697914033241 -7.29336615605482 -8.06426066105171 -8.52805251707923 -4.88181236057451 -7.42675323279277 -8.30586570157365 -8.64018284936408 -4.6405509009072 -7.73867238797156 -9.11811898806058 -10.9457805005188 4.89051690296153 1.77391440508033 1.1516578771441 5.27441620258532 1.89936023622047 1.79872047244095 5.23855747679628 1.89854565290138 1.7951651834558 66.9112422896294 68.371700378278 68.6125991583492 41.0600000000559 81.8299999999581 37.140000000014 -1.98999999999999 2012 0.0934065934065936 0.00649350649350636 0.00549450549450522
-3.72695150845238 -6.06001155240411 -7.15492671700229 -8.61945728960292 -4.7195958735725 -7.62263137751852 -9.02988916727442 -9.60710634014097 -4.43107777069136 -7.15974115368119 -7.34626340896942 -10.3334938630575 -4.38911431633839 -7.05935850965559 -8.35904072904064 -10.4285051317937 -5.10885266311198 -6.92829754205118 -7.62299847924112 -8.28636221582526 -4.61710885002341 -7.55234097102369 -8.01856504494131 -10.7842527622241 -4.69947556329192 -6.83508452939424 -7.70790321606244 -8.1330734370287 -4.58327404925115 -6.58653186217805 -8.03258981116836 -9.53708005846945 -4.62077277742173 -7.65813785418761 -8.00037528504279 -10.6314182880092 4.87965027217255 1.77237910143987 1.14330090995507 5.26575147297569 1.89749262536873 1.79498525073746 5.23200136801038 1.89655521135328 1.7927066341613 66.835737714618 68.3245796747461 68.3594929591593 41.4700000000885 82.4699999999721 37.6100000001024 -2.59000000000001 2012 0.0874125874125875 0.00749250749250751 0.00349650349650369
-4.90360318982722 -6.73330771725434 -7.69446540851963 -8.19567061958246 -4.5209112739787 -6.80046229054309 -8.58640473396313 -9.19941291631752 -4.32403714375051 -6.66586885090972 -7.56467490832768 -9.10613898067903 -4.72940326349938 -7.26135669250546 -8.12834623971335 -11.8088924470213 -4.74868201909559 -7.59978074286169 -8.81173550896485 -10.9003205774457 -4.87388731340227 -7.84857485596759 -8.17860925421017 -10.3975826099411 -4.85099259699346 -6.80332977901011 -7.4681599577587 -8.94789905698056 -4.79131896177436 -6.76852004937518 -7.31640850805865 -8.21187629028705 -4.42860609825025 -6.77331440712388 -7.51948569883782 -8.56993349356006 4.9188248451544 1.78281010504834 1.13294767451982 5.31575747871375 1.90828182941904 1.81656365883807 5.27035409555437 1.90734173158409 1.81553925926117 67.7802138612997 69.5107767025182 68.1484915182902 40.9899999999907 82.9799999999814 38.3000000000466 2.29999999999999 2012 0.114385614385613 0.00749250749250705 0.00149850149850134
-4.50150580193208 -6.72141751516193 -7.5761230459348 -10.3070435024399 -4.89039941427076 -6.82171749322803 -7.92032295858516 -8.83237182694164 -4.45958106437373 -6.5823792534375 -7.25910839837879 -8.70066674478709 -4.53117701991332 -7.17715411430056 -7.54198260309817 -9.06637916166071 -4.87319405539235 -7.92612929101017 -8.55707394955477 -10.0117563967025 -4.59128683313554 -6.77530916736101 -8.13847277802043 -12.3762063164271 -4.63673811418299 -7.04366140748873 -8.5551652383154 -9.92419057544103 -4.59492374509188 -6.61518398819917 -7.69438448925219 -8.32476347083988 -4.73250343686321 -6.72646875384667 -7.78343795525498 -9.88325831830013 4.87537452738963 1.77750650370528 1.12382142612467 5.27658447756906 1.89982771351218 1.79965542702437 5.22989021263809 1.89866682290962 1.79931784760334 67.2616746595617 69.1925706761639 67.7161317528949 40.7399999999907 82.3199999999488 37.3099999999395 2.43000000000002 2012 0.116383616383618 0.00949050949050981 0.000499500499500388
-4.03768209540813 -7.0662749989802 -7.74585810317713 -9.22372209740248 -4.13016302927012 -6.58183405895546 -7.3888540248699 -7.73830699051489 -3.96295137446342 -6.10410805104321 -7.05563986352314 -8.81040849817827 -4.57466096198176 -7.08686902169239 -7.84604638086233 -10.1224850202056 -4.24419745408289 -7.20098308456413 -8.32468875417751 -10.3878929668843 -3.97901487277367 -6.27120183461977 -6.89945628712111 -8.66968185406339 -4.12316070645759 -6.13874170736209 -6.65445214906127 -7.96588797329846 -4.35107034865938 -6.82976904625755 -7.84773626134764 -9.83478430583318 -4.29096745469208 -7.06960069146402 -8.50851251473622 -10.8078809648647 4.92731811206491 1.79223375487211 1.1285587322817 5.33325594406071 1.91206341342581 1.82412682685162 5.29493314173943 1.90996848932522 1.82377939024095 68.3465825653012 70.7874696272489 68.0719887371841 41.6199999999953 83.4699999999721 37.8200000000652 -4.17 2012 0.0944055944055935 0.0174825174825192 0.000499500499500633
-4.17232622610884 -6.21625512359078 -6.94626713368219 -7.5861958249743 -4.16597855871851 -6.98071883065173 -7.27878502477242 -8.64927339593936 -3.98188434272472 -6.25717431825941 -7.66893733014382 -9.79461173060639 -4.17839721377894 -5.88084327787942 -6.26078749160061 -8.97520292024501 -3.89808483741939 -5.74853424680419 -7.47567844232625 -10.1225648507039 -4.41180037071536 -6.70958626509527 -8.32712814638128 -9.72159652286314 -4.40641607169567 -6.6880632481651 -7.28857492202169 -8.3413452426764 -4.45150766633897 -6.30858589285128 -6.69222419613998 -7.90234168496956 -4.13510158689607 -6.56427660542162 -7.96987387263082 -9.44947030567151 4.91138200483184 1.78841344688783 1.12768812939729 5.33106564522092 1.91158989598811 1.82317979197623 5.28473693167148 1.91042088872892 1.82283239354337 68.1768327504783 70.5034831609629 68.1374261272561 41.109999999986 82.7999999999302 38.3400000000838 -1.49999999999999 2012 0.11038961038961 0.00949050949050881 0.000499500499500774
-4.90779640428762 -7.56656375854857 -8.18298564653859 -10.4595472532522 -4.28803529366082 -6.52795709479581 -7.32877848396039 -11.1386386693608 -4.80813314496841 -7.253263664399 -8.3075539473547 -10.7019682575234 -5.15745382984914 -8.06316062652106 -8.83287443933728 -10.903964151281 -4.90435037683741 -6.70009056736818 -7.86454183542621 -8.46707822696624 -4.89936943494972 -7.42427223626988 -8.20870476966459 -9.91772334321383 -5.11432912533904 -7.40580630475287 -8.89702647524893 -10.3150591575134 -4.92882226315095 -7.77308509671615 -8.21927230651511 -13.0545987588623 -4.74949101624031 -6.85699343357902 -7.77156055696971 -9.36253383530608 4.91206519901352 1.79227007240912 1.13258585158677 5.32997081673845 1.91135322520738 1.82270645041476 5.27841103273343 1.9103420296042 1.82236173483093 68.1753669822389 70.1622774663557 69.2233781507064 40.8800000000047 82.1199999999953 37.0599999999395 0.300000000000006 2012 0.123376623376624 0.0084915084915078 0.00049950049950039
-4.23458769352944 -6.89139200932107 -7.27047337821923 -10.3639453294991 -4.19638049316674 -6.25953449300763 -6.87604842058951 -9.91958421032205 -4.9841478352577 -6.78700383442742 -8.49677577033027 -9.77596251104564 -4.47617476660327 -6.7199091542345 -7.63586553121243 -9.11895481072438 -4.62490708509921 -7.68959358919719 -8.09244317397401 -10.5019009800262 -4.82066406582366 -7.80320234093232 -9.46238175703469 -11.0282036836682 -4.30106697663439 -6.85302194537534 -7.63680639344293 -8.24829648801004 -4.88689235301214 -7.14583884089803 -7.76628029130832 -10.4703423298634 -4.62755960254763 -7.35761974717679 -7.74475774390174 -9.13503578147366 5.06193202420511 1.81871078536984 1.16784121805506 5.49437961588857 1.9470298902762 1.8940597805524 5.44577786357649 1.94632484024924 1.89369703401769 71.1554477492322 72.7618904989355 71.5363391763185 42.1300000000047 82.6799999999348 37.2999999999302 0.859999999999996 2012 0.112387612387614 0.00549450549450614 0.000499500499500587
-4.09067554672164 -6.74808863384539 -7.58728697492521 -9.14246994053648 -4.33989130499835 -6.90399995057156 -8.09462057737592 -8.97978960896226 -4.18479671133261 -7.95243073088624 -8.78007618448126 -10.5409665361267 -4.47451703011227 -6.69176052814786 -7.58402303660153 -8.69677853654759 -3.95052980363955 -6.1532726935521 -6.57532203116316 -7.3272613572534 -4.65244333109823 -6.90802902086728 -7.9425891025572 -8.75176722053584 -4.19895190099392 -6.19361331024596 -7.23638637570373 -8.72406656312569 -4.23481837939194 -6.58603468178838 -7.45297199017425 -9.018026638683 -4.10479665802289 -6.2551623740403 -7.31292094298283 -8.67399646324219 5.05493622436517 1.81799567802481 1.16094659687197 5.48311746744186 1.94457740269555 1.88915480539111 5.43157317194662 1.94350253290564 1.88733610357163 71.0551869493484 72.739067789009 71.1397129347168 40.5500000000466 81.4799999999814 37.4699999999721 5.13999999999999 2012 0.12037962037962 0.00849150849150683 0.00249750249750257
-4.29909324838025 -6.02495179014181 -6.4726011315404 -9.7998696262598 -3.6282086952615 -5.95895965115107 -6.39522324160921 -7.97956892474817 -4.03420689235228 -6.69700153827163 -7.39051992450625 -10.4726183434502 -4.19811391076687 -6.29434577516242 -7.33132829834539 -9.54247459680513 -4.28136011401687 -5.84390514833116 -6.8862913491105 -7.77796392402416 -4.19893542838559 -6.67955384589011 -7.30021446229843 -8.97697031577461 -4.12051136114182 -6.75146143818146 -7.93860169055989 -10.8369897991406 -3.85272831969269 -6.91698157527486 -7.88650111538279 -9.0708850899776 -3.91464637239375 -5.67272630550708 -6.42544595073768 -6.80958564637147 5.08645219639621 1.82372399459236 1.1629365788309 5.50001920584402 1.94825845532559 1.89651691065119 5.45188678166753 1.94657891964138 1.89615048690902 71.4509063665972 73.1459318818957 71.2013572967745 41.390000000014 81.4400000000605 37.5500000000466 -4.02999999999999 2012 0.116383616383616 0.0134865134865147 0.000499500499500683
-4.03668405327162 -6.35661619362621 -6.95765888452106 -7.84791254128159 -4.2695804722229 -7.82673651199098 -8.8118644784835 -11.4762842274761 -4.22695265120243 -6.61221404312274 -7.84862298404922 -11.8813210649876 -4.07311180159085 -6.87311621706205 -7.6230572000043 -9.9103301043809 -4.20795138848353 -6.74121943920263 -7.65008906315272 -8.25409220301289 -4.31490193697454 -6.29171240131459 -7.33662011377734 -8.40274825520583 -4.58485761426966 -6.53089080855539 -7.27110831762923 -8.60087182927575 -4.59120970470091 -6.68883845758273 -7.67043233815484 -9.46525704676815 -4.23798670862901 -6.33992272467026 -7.34955357491507 -8.35326512062045 5.10350603019512 1.81423046213052 1.18493121387045 5.53170644784842 1.95516717325228 1.91033434650456 5.4793042988349 1.95467438754906 1.90997200727747 71.9056958046215 72.3023109296441 72.52805663882 40.0299999999115 82.140000000014 36.9499999999534 -1.69 2012 0.122377622377624 0.00349650349650467 0.000499500499500478
-5.11859872743518 -7.67490951733301 -9.89640058721555 -10.2942776053949 -4.5250815313872 -7.44850582115107 -8.2507726258509 -10.8233615118483 -5.12783136998752 -7.45472858564234 -8.11573124977372 -9.60834162166557 -5.29024148350802 -7.96532863324815 -8.87234124463517 -10.7329739131715 -5.33434020704015 -8.13513744614158 -9.67454142743307 -12.744323999971 -5.40888229663452 -8.20977021272248 -9.33826260335348 -10.596460424052 -5.00116570914684 -7.19900219884296 -7.60434763260373 -9.42536875588566 -5.32102764411704 -7.54914473504275 -8.40799301758845 -11.6657225738696 -5.23404909557633 -8.00835592592237 -9.20137558248982 -10.0004740648087 5.09676580624972 1.81362964297593 1.18409154443172 5.54420430484403 1.95789473684211 1.91578947368421 5.47469712549197 1.95739031343698 1.91542399020307 72.3480065755762 72.6340823153764 73.0816833021197 41.8299999999581 81.2799999999115 37.890000000014 -5.41 2012 0.155344655344655 0.00349650349650408 0.000499500499500457
-4.61042445048604 -6.79734256660519 -8.22343037095356 -10.8269807641189 -4.7534395735628 -7.50539331779067 -8.53592318263891 -11.0258823193086 -5.35585200554907 -7.59142391928734 -8.17756412694272 -10.9699988349029 -4.43460264709424 -8.0213862690488 -9.98643303771943 -10.796517601177 -4.84564500092685 -7.64008616621514 -8.55092325430498 -10.0684242484832 -4.89706474064982 -7.37250561571497 -8.68124883109356 -10.5449422288455 -4.47368322314335 -7.00222395949392 -7.73147317804522 -9.13306010681007 -5.256459563652 -7.79240166353758 -8.12768796316496 -10.4927157142926 -4.75956913235184 -6.93702061724888 -8.55121967771997 -9.87100800857345 5.10876347361925 1.81535883962106 1.16840688993546 5.55103310107787 1.9593857088463 1.9187714176926 5.45758652145 1.9590260013807 1.91839661023618 72.8455718622728 73.0296765584683 72.4933671844719 40.6900000000605 81.9199999999255 37.5599999999395 -5.50000000000001 2012 0.211288711288711 0.00249750249750355 0.00049950049950066
-5.21185876268198 -7.29201936052934 -7.78233057028035 -9.39841144880464 -5.49739025976725 -8.701472482171 -9.59607297098276 -10.5386514364211 -5.23729541132254 -7.51787228810637 -9.57927279550215 -12.6606931541667 -5.38726185962072 -8.56441353353861 -9.86560332285574 -13.161972840823 -5.48110454995542 -9.3452937457062 -10.5426733206473 -12.6892521421207 -5.99096929625006 -9.04794811227572 -9.91509019700359 -11.5472325377766 -5.81424126556033 -8.3295002504232 -9.17418949428861 -11.425080239533 -5.68968085585405 -8.14076653135693 -8.8260345281325 -12.1643967180299 -5.94469117679097 -9.00526769372366 -10.0154092372266 -11.0459480313534 5.11841437629806 1.81730764218636 1.17109778581702 5.58415714383405 1.96662420382166 1.93324840764331 5.50296622182104 1.96535628097061 1.93286771302702 73.5418732220713 73.6143199120273 73.5537440650575 41.25 82.7999999999302 37.7600000000093 1.73999999999998 2012 0.174325674325674 0.00849150849150892 0.000499500499500664
-6.0246197212117 -8.70980097274135 -9.3323773112582 -11.000482154532 -6.01435789737814 -8.74980166432025 -9.5226656318581 -12.3605964090789 -5.9474384467024 -9.02423850174524 -9.89319976632874 -11.5250932526986 -6.65817318761343 -9.46569568712951 -10.7619566029662 -12.3802247364717 -6.111353806673 -9.25929894515316 -10.2428525751015 -11.0265226173776 -5.88588915483374 -9.46828773806087 -10.5991057444298 -11.6703755391948 -6.12494639949348 -9.2461507011631 -10.0781919154597 -11.336314256947 -5.77202969236529 -8.91334439860796 -10.3005218297669 -11.9124599873037 -5.91164838267385 -8.08884469465602 -8.35400645972947 -11.7505435853012 5.10163843105956 1.8140518750204 1.15615363239554 5.55559029149055 1.96038095238095 1.9207619047619 5.44743093213711 1.95899221488352 1.92037998254794 73.3252636914804 73.3107314063761 72.9820947704161 41.0500000000466 82.5 37.1600000000326 1.75 2012 0.238261738261738 0.00949050949050884 0.000499500499500714
-5.02508243805432 -9.22328505595018 -9.78254491540125 -11.7072648226948 -5.03285382040447 -7.88387848925101 -8.75467748843976 -10.7423404541166 -5.12566125682007 -8.14949395514642 -8.93980430926772 -10.9874051147944 -5.61636429092782 -8.93082927918028 -9.22908809059394 -13.0237477728607 -5.22526413844901 -7.30634572400435 -8.65615587448504 -11.120014352395 -4.99331367583492 -8.26195469733417 -9.16729013420765 -11.9812232191386 -5.33767817522002 -7.45103732944748 -8.72453486091437 -11.6573597466437 -4.89862997861805 -8.39018262891638 -9.7521379787521 -10.901432344755 -5.30503688309189 -8.71445238604947 -9.67052786855743 -11.3801725316716 5.1776078591538 1.82590585795576 1.16547195253093 5.63594832905147 1.97796284433056 1.95592568866111 5.4978967289774 1.97712736638344 1.95553085662509 74.7498421464044 74.426992687384 73.6376158627409 41.2100000000792 81.359999999986 37.359999999986 0.759999999999987 2012 0.3011988011988 0.00549450549450521 0.000499500499500383
-4.74304004471833 -7.63562274821096 -9.75875100045152 -10.6695786260347 -5.52393123666658 -8.15404607529242 -9.74475902581153 -10.9877321469952 -4.81262804778557 -7.19541772429483 -8.00256871251863 -8.50820289874291 -4.98813071394549 -8.04192982916496 -9.76677544980415 -11.5827800236273 -4.98370002850309 -8.17054045459473 -9.70133980446129 -12.4308697483762 -5.30495262277605 -7.82400953581733 -9.26997862045613 -10.1596430004526 -4.99392101072304 -8.11758674355587 -8.79306594523728 -9.90862834137456 -5.41861182712039 -7.79817665408455 -10.3586301804464 -11.2739850361802 -5.23631814995653 -7.88936250648099 -8.74990737891347 -10.0468998949892 5.22105657408191 1.83292186248529 1.19336699018962 5.69172658529029 1.99020239783421 1.98040479566843 5.56453753630741 1.9894953424805 1.97922541833754 75.4464416616732 74.9710736572888 75.2049421691089 41.0300000000279 80.3099999999395 37.7999999999302 -2.05999999999999 2012 0.27022977022977 0.00449550449550357 0.00149850149850139
-4.95511272915669 -8.10117320017454 -9.23014465711761 -13.0112413315048 -5.22960533473618 -8.74767567879102 -9.70263121194279 -11.7551143191702 -5.39083887874433 -9.78455371481539 -11.2953042793172 -14.1829318414804 -5.01027528311899 -9.18271065153137 -10.1473999127581 -11.9361951773806 -5.29966808911003 -8.46135460292554 -9.11011324810412 -11.4344041937286 -5.39766537737396 -8.18768590652004 -9.92125160007067 -13.1143824553297 -4.97058720952919 -7.14149899847575 -8.50506817923211 -9.75463963205508 -4.57900571206926 -7.87730954190323 -8.87525185082553 -11.2062872437128 -5.19013400490461 -7.60264313767845 -8.26620402644144 -9.94403415329024 5.26804457798432 1.8486658612991 1.1889259451884 5.75751292855207 2.00467471756915 2.00934943513829 5.6404023691505 2.00303826103485 2.0081200293092 76.5623682930105 76.693444561665 75.0483527368168 41.6900000000605 80.8199999999488 37.3200000000652 1.66 2012 0.23926073926074 0.010489510489512 0.00149850149850185
-5.18326151171906 -7.71386155377523 -8.93704886880465 -11.6782926138561 -5.18566242808848 -7.57042346507084 -8.44671939793527 -10.781808076771 -4.72015984010806 -6.94908180818023 -7.10523123221479 -9.82496252887844 -5.22985326423047 -8.19820623563439 -8.82337836225937 -11.2121973620829 -4.98457835557964 -8.1703728394264 -8.97922449852741 -9.9539426116898 -4.88407491345026 -7.54521053713142 -8.06279743677343 -11.7848666475218 -4.94348549043258 -8.01244043956838 -9.07792019925349 -11.2096999339314 -4.86465114116914 -8.03598643430154 -9.77916852298829 -12.2305100755755 -4.79008574338597 -7.00209526423664 -7.7606898836503 -11.0090288052338 5.25797112186584 1.8476751120303 1.1888066228139 5.7705267835113 2.0075422626788 2.01508452535761 5.63099489759883 2.00666387174117 2.01467179913256 76.7920897765613 76.8646861878389 75.3295236816076 41.359999999986 81.5699999999488 37.6899999999441 0.209999999999991 2012 0.272227772227771 0.00549450549450514 0.000499500499500814
-4.45363629410254 -6.94960441321812 -8.67722428199823 -10.2599425440212 -4.64616498291229 -7.1948975023181 -8.58567712649944 -9.63155624316191 -4.58993945773132 -6.53197477363129 -7.27322174415094 -9.78246008693377 -4.97393597079251 -7.88277541881375 -9.50978631499907 -10.8608236868905 -4.70069426855445 -7.28325928507818 -7.90443744479189 -12.1173365152931 -4.99769581211528 -8.81275944100292 -9.1477350368778 -11.1302186351416 -5.05770731965366 -7.23604704905872 -8.03571386352076 -8.7304347178018 -4.70477590803089 -7.0871669230117 -8.71262679929336 -11.055783403283 -4.71357130350069 -7.42841816410892 -8.38093793529458 -9.31841193841962 5.16522988699402 1.84968757492071 1.16819327969137 5.65215954348825 1.98151713515595 1.9630342703119 5.54927680387932 1.97987091187629 1.96263724684006 74.4853199684306 76.5396949168791 73.7334550162814 41.3800000000047 81.359999999986 37.4100000000326 -2.27 2012 0.211288711288712 0.0124875124875122 0.000499500499500812
-4.55774291895073 -6.37490720080234 -7.75062973428729 -10.4816988434499 -4.34505622126721 -6.83812727206525 -7.5021187733235 -8.67113151714362 -4.58937524523818 -7.44094621170763 -8.47605806507139 -9.29456793923957 -4.56892246787035 -7.55642802917684 -8.37644814147622 -9.15387233547849 -4.71267483714281 -7.40549050403062 -8.34881807559728 -8.86841635912832 -4.49511968762611 -7.62106945730447 -8.24391451224343 -10.9637234802568 -4.38184562836294 -6.50831746466042 -7.2751181187859 -8.79727989664443 -4.85376455972235 -7.49823159761728 -8.2195857564012 -10.5456605350514 -4.71996689878405 -7.30047959294294 -8.72819637124973 -11.5813483930531 5.19557083773628 1.86592671655541 1.16883209517622 5.65563949873252 1.98228043143297 1.96456086286595 5.57130123770074 1.97896766332707 1.96416339594902 74.4661863466347 77.5437454299793 73.5053169530475 42.2299999999814 81.9699999999721 36.4799999999814 -0.919999999999996 2012 0.183316683316681 0.0284715284715293 0.000499500499500568
